"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_symbols","Pathway_Description"
"Environmental Information Processing","Signal transduction","kmr04340","Hedgehog signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/190","63/7558",0.0317460317460317,1.26282372598162,0.33637656164196,0.472989761666661,0.861748469885834,0.757056431795232,"108239896/108232386",2,"PoC_PoW_Up","LOC108239896/gpr161a","Hedgehog signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04530","Tight junction - Kryptolebias marmoratus (mangrove rivulus)","7/190","260/7558",0.0269230769230769,1.07097165991903,0.187002068430654,0.481647598750027,0.865663927483157,0.760496208552674,"108233583/108235935/108240406/108249182/108238896/108235453/108251627",7,"PoC_PoW_Up","pcna/zgc:110333/LOC108240406/LOC108249182/LOC108238896/LOC108235453/LOC108251627","Tight junction - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Transcription","kmr03040","Spliceosome - Kryptolebias marmoratus (mangrove rivulus)","4/190","147/7558",0.0272108843537415,1.08242033655567,0.162043400125363,0.508134591590994,0.880091126408353,0.773170676939669,"108228653/108251592/108251563/108233316",4,"PoC_PoW_Up","snrpb2/sf3b3/snrpa1/snrpf","Spliceosome - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Kryptolebias marmoratus (mangrove rivulus)","1/190","28/7558",0.0357142857142857,1.42067669172932,0.358101945500846,0.51040729381342,0.880091126408353,0.773170676939669,"108249984",1,"PoC_PoW_Up","b4galt7","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01212","Fatty acid metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/190","68/7558",0.0294117647058824,1.16996904024768,0.226078921441406,0.513447261143142,0.880091126408353,0.773170676939669,"108234813/108246660",2,"PoC_PoW_Up","hsd17b12b/cpt2","Fatty acid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/190","29/7558",0.0344827586206897,1.37168784029038,0.32202189904416,0.522760894633533,0.880091126408353,0.773170676939669,"108243154",1,"PoC_PoW_Up","pign","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr03060","Protein export - Kryptolebias marmoratus (mangrove rivulus)","1/190","29/7558",0.0344827586206897,1.37168784029038,0.32202189904416,0.522760894633533,0.880091126408353,0.773170676939669,"108231027",1,"PoC_PoW_Up","hspa5","Protein export - Kryptolebias marmoratus (mangrove rivulus)"
"Human Diseases","Infectious disease: viral","kmr05168","Herpes simplex virus 1 infection - Kryptolebias marmoratus (mangrove rivulus)","5/190","193/7558",0.0259067357512953,1.03054267793837,0.0690201811199789,0.537046113673689,0.892839163982508,0.784369981812888,"108239714/108237852/108234801/108232876/108238317",5,"PoC_PoW_Up","casp10/zgc:153993/traf6/calr3b/casp8","Herpes simplex virus 1 infection - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Information processing in viruses","kmr03250","Viral life cycle - HIV-1 - Kryptolebias marmoratus (mangrove rivulus)","2/190","72/7558",0.0277777777777778,1.10497076023392,0.143709799126108,0.544315994937505,0.893753423786274,0.78517317008529,"108245922/108235149",2,"PoC_PoW_Up","pin1/LOC108235149","Viral life cycle - HIV-1 - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Kryptolebias marmoratus (mangrove rivulus)","1/190","33/7558",0.0303030303030303,1.20542264752791,0.189901652089514,0.569150669743484,0.919469386721307,0.807764953906333,"108249984",1,"PoC_PoW_Up","b4galt7","Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00310","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)","2/190","76/7558",0.0263157894736842,1.04681440443213,0.0658649171556245,0.573804203743372,0.919469386721307,0.807764953906333,"108232547/108249555",2,"PoC_PoW_Up","cercam/ezh2","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Immune system","kmr04625","C-type lectin receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","3/190","122/7558",0.0245901639344262,0.978170836928387,-0.039032288308252,0.596497609146045,0.929412450155442,0.816500055142494,"108239714/108244594/108238317",3,"PoC_PoW_Up","casp10/mapk14a/casp8","C-type lectin receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00062","Fatty acid elongation - Kryptolebias marmoratus (mangrove rivulus)","1/190","36/7558",0.0277777777777778,1.10497076023392,0.101374711519006,0.600973464010286,0.929412450155442,0.816500055142494,"108234813",1,"PoC_PoW_Up","hsd17b12b","Fatty acid elongation - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr01040","Biosynthesis of unsaturated fatty acids - Kryptolebias marmoratus (mangrove rivulus)","1/190","36/7558",0.0277777777777778,1.10497076023392,0.101374711519006,0.600973464010286,0.929412450155442,0.816500055142494,"108234813",1,"PoC_PoW_Up","hsd17b12b","Biosynthesis of unsaturated fatty acids - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04370","VEGF signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/190","81/7558",0.0246913580246914,0.982196231319038,-0.0258682747561506,0.608689291768373,0.930525009255099,0.817477451739739,"108244594/108235453",2,"PoC_PoW_Up","mapk14a/LOC108235453","VEGF signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr03018","RNA degradation - Kryptolebias marmoratus (mangrove rivulus)","2/190","84/7558",0.0238095238095238,0.947117794486215,-0.0782617146808278,0.628563171767449,0.935085521237733,0.821483916560257,"108228436/108245763",2,"PoC_PoW_Up","mphosph6/LOC108245763","RNA degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr03320","PPAR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/190","84/7558",0.0238095238095238,0.947117794486215,-0.0782617146808278,0.628563171767449,0.935085521237733,0.821483916560257,"108233778/108246660",2,"PoC_PoW_Up","LOC108233778/cpt2","PPAR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00500","Starch and sucrose metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/190","40/7558",0.025,0.994473684210526,-0.0056271855542726,0.639795356636344,0.935085521237733,0.821483916560257,"108246241",1,"PoC_PoW_Up","pygb","Starch and sucrose metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Transcription","kmr03022","Basal transcription factors - Kryptolebias marmoratus (mangrove rivulus)","1/190","40/7558",0.025,0.994473684210526,-0.0056271855542726,0.639795356636344,0.935085521237733,0.821483916560257,"108230068",1,"PoC_PoW_Up","gtf2h1","Basal transcription factors - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Xenobiotics biodegradation and metabolism","kmr00982","Drug metabolism - cytochrome P450 - Kryptolebias marmoratus (mangrove rivulus)","1/190","42/7558",0.0238095238095238,0.947117794486215,-0.0551845521119409,0.6577731439513,0.950911175494814,0.835386944835175,"108238081",1,"PoC_PoW_Up","LOC108238081","Drug metabolism - cytochrome P450 - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01230","Biosynthesis of amino acids - Kryptolebias marmoratus (mangrove rivulus)","2/190","93/7558",0.021505376344086,0.855461233729485,-0.225209970997655,0.683487999776984,0.977461333014397,0.858711578667179,"108244278/108237293",2,"PoC_PoW_Up","aco1/LOC108237293","Biosynthesis of amino acids - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Xenobiotics biodegradation and metabolism","kmr00980","Metabolism of xenobiotics by cytochrome P450 - Kryptolebias marmoratus (mangrove rivulus)","1/190","47/7558",0.0212765957446809,0.846360582306831,-0.169659976867351,0.698907588496912,0.988879885852014,0.868742915152936,"108238081",1,"PoC_PoW_Up","LOC108238081","Metabolism of xenobiotics by cytochrome P450 - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00380","Tryptophan metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/190","48/7558",0.0208333333333333,0.828728070175438,-0.191145265056927,0.706524092049779,0.989116726387016,0.868950982421518,"108242928",1,"PoC_PoW_Up","LOC108242928","Tryptophan metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00071","Fatty acid degradation - Kryptolebias marmoratus (mangrove rivulus)","1/190","49/7558",0.0204081632653061,0.811815252416756,-0.212211107402271,0.713948915286869,0.989116726387016,0.868950982421518,"108246660",1,"PoC_PoW_Up","cpt2","Fatty acid degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04216","Ferroptosis - Kryptolebias marmoratus (mangrove rivulus)","1/190","55/7558",0.0181818181818182,0.723253588516746,-0.330767303420286,0.754733110470219,0.999956231566111,0.878473618550363,"108235414",1,"PoC_PoW_Up","lpcat3","Ferroptosis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00140","Steroid hormone biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/190","56/7558",0.0178571428571429,0.710338345864662,-0.349360011339858,0.760944053960911,0.999956231566111,0.878473618550363,"108234813",1,"PoC_PoW_Up","hsd17b12b","Steroid hormone biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04914","Progesterone-mediated oocyte maturation - Kryptolebias marmoratus (mangrove rivulus)","2/190","115/7558",0.0173913043478261,0.691807780320366,-0.534777694265406,0.790117852867934,0.999956231566111,0.878473618550363,"108244594/108245686",2,"PoC_PoW_Up","mapk14a/cdk1","Progesterone-mediated oocyte maturation - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04270","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)","3/190","166/7558",0.0180722891566265,0.718896639188332,-0.588052100879183,0.793080444265676,0.999956231566111,0.878473618550363,"108236470/108248229/108248160",3,"PoC_PoW_Up","LOC108236470/LOC108248229/nppa","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Nucleotide metabolism","kmr00230","Purine metabolism - Kryptolebias marmoratus (mangrove rivulus)","3/190","167/7558",0.0179640718562874,0.714591868893791,-0.598893609780919,0.796437675994247,0.999956231566111,0.878473618550363,"108248347/108240955/108234107",3,"PoC_PoW_Up","ak6/LOC108240955/adka","Purine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04148","Efferocytosis - Kryptolebias marmoratus (mangrove rivulus)","4/190","218/7558",0.018348623853211,0.729888942539836,-0.64982929061133,0.803769208987233,0.999956231566111,0.878473618550363,"108244594/108248967/108249237/108232876",4,"PoC_PoW_Up","mapk14a/abca1b/zgc:174164/calr3b","Efferocytosis - Kryptolebias marmoratus (mangrove rivulus)"
"Human Diseases","Infectious disease: bacterial","kmr05100","Bacterial invasion of epithelial cells - Kryptolebias marmoratus (mangrove rivulus)","2/190","119/7558",0.0168067226890756,0.668553737284387,-0.585202308619087,0.805722894387152,0.999956231566111,0.878473618550363,"108235453/108243404",2,"PoC_PoW_Up","LOC108235453/dnm3a","Bacterial invasion of epithelial cells - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04912","GnRH signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/190","124/7558",0.0161290322580645,0.641595925297114,-0.646173592795574,0.823780060340213,0.999956231566111,0.878473618550363,"108244594/108235453",2,"PoC_PoW_Up","mapk14a/LOC108235453","GnRH signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell motility","kmr04814","Motor proteins - Kryptolebias marmoratus (mangrove rivulus)","4/190","235/7558",0.0170212765957447,0.677088465845465,-0.8075132832499,0.848036090475044,0.999956231566111,0.878473618550363,"108231715/108240406/108249182/108251627",4,"PoC_PoW_Up","LOC108231715/LOC108240406/LOC108249182/LOC108251627","Motor proteins - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04137","Mitophagy - animal - Kryptolebias marmoratus (mangrove rivulus)","2/190","132/7558",0.0151515151515152,0.602711323763955,-0.73942202532571,0.849565018633271,0.999956231566111,0.878473618550363,"108233019/108237092",2,"PoC_PoW_Up","e2f1/ccz1","Mitophagy - animal - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00600","Sphingolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/190","75/7558",0.0133333333333333,0.530385964912281,-0.656312279660737,0.853254353131719,0.999956231566111,0.878473618550363,"108244565",1,"PoC_PoW_Up","zgc:158263","Sphingolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04144","Endocytosis - Kryptolebias marmoratus (mangrove rivulus)","6/190","341/7558",0.0175953079178886,0.699922827596851,-0.910559854121915,0.864991190059262,0.999956231566111,0.878473618550363,"108229827/108249134/108234801/108235453/108231724/108243404",6,"PoC_PoW_Up","LOC108229827/si:dkey-16l2.16/traf6/LOC108235453/arf6a/dnm3a","Endocytosis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00010","Glycolysis / Gluconeogenesis - Kryptolebias marmoratus (mangrove rivulus)","1/190","83/7558",0.0120481927710843,0.479264426125555,-0.765997580834243,0.880555375735069,0.999956231566111,0.878473618550363,"108248323",1,"PoC_PoW_Up","adpgk","Glycolysis / Gluconeogenesis - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04114","Oocyte meiosis - Kryptolebias marmoratus (mangrove rivulus)","2/190","145/7558",0.0137931034482759,0.548675136116152,-0.88115632687792,0.884255505799491,0.999956231566111,0.878473618550363,"108244594/108245686",2,"PoC_PoW_Up","mapk14a/cdk1","Oocyte meiosis - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Translation","kmr03015","mRNA surveillance pathway - Kryptolebias marmoratus (mangrove rivulus)","1/190","94/7558",0.0106382978723404,0.423180291153415,-0.903638873326627,0.91003260649645,0.999956231566111,0.878473618550363,"108235558",1,"PoC_PoW_Up","ssu72","mRNA surveillance pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04060","Cytokine-cytokine receptor interaction - Kryptolebias marmoratus (mangrove rivulus)","3/190","230/7558",0.0130434782608696,0.518855835240275,-1.18993465750923,0.932936802289371,0.999956231566111,0.878473618550363,"108250046/108231950/108231423",3,"PoC_PoW_Up","LOC108250046/wu:fl23c11/tgfb5","Cytokine-cytokine receptor interaction - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Translation","kmr03013","Nucleocytoplasmic transport - Kryptolebias marmoratus (mangrove rivulus)","1/190","109/7558",0.00917431192660551,0.364944471269918,-1.07238977919319,0.938912783420677,0.999956231566111,0.878473618550363,"108244082",1,"PoC_PoW_Up","thoc7","Nucleocytoplasmic transport - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04910","Insulin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/190","178/7558",0.0112359550561798,0.44695446481372,-1.19900063689184,0.941897117851816,0.999956231566111,0.878473618550363,"108241730/108246241",2,"PoC_PoW_Up","eif4eb/pygb","Insulin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04012","ErbB signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/190","113/7558",0.00884955752212389,0.352026082906381,-1.11439998673639,0.944912068349933,0.999956231566111,0.878473618550363,"108228441",1,"PoC_PoW_Up","LOC108228441","ErbB signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04068","FoxO signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/190","181/7558",0.0110497237569061,0.439546379761559,-1.22550694714964,0.945505201479565,0.999956231566111,0.878473618550363,"108244594/108231423",2,"PoC_PoW_Up","mapk14a/tgfb5","FoxO signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
